pair_id,smiles_A,smiles_B,source,transformation,analogs_generated,unique_analogs,B_recovered_exact,B_rank_by_tanimoto,best_tanimoto,top10_tanimoto_mean,smirks_that_recovered_B,runtime_s
CHEMBL_MMP_00102,CCOC(=O)c1cc2ccccn2c(=Nc2ccc(C)cc2)n1,CCOC(=O)c1cc2ccccn2c(=Nc2ccccc2)n1,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],191,116,False,,0.8542,0.8101,,0.9717
CHEMBL_MMP_00103,CCC1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,CCCC1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,ChEMBL-37/mmpdb,[*:1]CC>>[*:1]CCC,174,139,True,1,1.0,0.7804,META025,0.8281
CHEMBL_MMP_00104,COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1cccc(Br)c1,COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1ccccc1,ChEMBL-37/mmpdb,[*:1]Br>>[*:1][H],426,286,False,,0.8085,0.7238,,2.3319
CHEMBL_MMP_00105,CCc1cc(OC)c(CC(C)N)cc1OC,COc1cc(CC(C)N)c(OC)cc1I,ChEMBL-37/mmpdb,[*:1]CC>>[*:1]I,214,151,False,,0.6667,0.6257,,0.8119
CHEMBL_MMP_00106,CCc1cc(OC)c(CC(C)N)cc1OC,COc1cc(CC(C)N)c(OC)cc1O,ChEMBL-37/mmpdb,[*:1]CC>>[*:1]O,214,151,False,,0.7353,0.6511,,1.1004
CHEMBL_MMP_00107,CCNC(=O)NC(CCSC)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,CSCCC(NC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,ChEMBL-37/mmpdb,[*:1]CC>>[*:1][H],319,212,False,,0.7885,0.7379,,1.5284
CHEMBL_MMP_00108,COc1c2c(cc3c(-c4ccccc4F)noc13)CC(C(=O)O)O2,O=C(O)C1Cc2cc3c(-c4ccccc4F)noc3cc2O1,ChEMBL-37/mmpdb,[*:1]OC>>[*:1][H],322,217,False,,0.6429,0.6016,,2.5831
CHEMBL_MMP_00109,CSc1nnc(-c2ccncc2)cc1C(N)=O,NC(=O)c1cnnc(-c2ccncc2)c1,ChEMBL-37/mmpdb,[*:1]SC>>[*:1][H],76,51,False,,0.4884,0.4369,,0.1271
CHEMBL_MMP_00110,O=c1c(-c2cccc(Cl)c2)coc2cc(O)cc(O)c12,O=c1c(-c2cccc(Cl)c2)coc2cc(O)ccc12,ChEMBL-37/mmpdb,[*:1]O>>[*:1][H],316,212,False,,0.6818,0.6236,,2.3474
CHEMBL_MMP_00111,CC1CCc2nc(N)nc(N)c2C1,CCC1CCc2nc(N)nc(N)c2C1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]CC,53,42,True,1,1.0,0.6118,META025,0.2099
CHEMBL_MMP_00112,COc1cc(CC(C)N)c(OC)cc1Br,COc1cc(OC)c(OC)cc1CC(C)N,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]OC,197,138,False,,0.7333,0.6389,,1.0238
CHEMBL_MMP_00113,O=C(O)C1Cc2cc3c(-c4ccccc4F)noc3c(Br)c2O1,O=C(O)C1Cc2cc3c(-c4ccccc4F)noc3cc2O1,ChEMBL-37/mmpdb,[*:1]Br>>[*:1][H],299,199,False,,0.6316,0.5276,,2.2762
CHEMBL_MMP_00114,Cc1cc(CCCCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1,Cc1cc(CCCCCOc2ccc(C3=NCCO3)cc2Cl)on1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1][H],131,97,False,,1.0,0.6847,,1.009
CHEMBL_MMP_00115,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,C=Cn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(CNCC)C3)c(F)c21,ChEMBL-37/mmpdb,[*:1]C1CC1>>[*:1]C=C,165,127,False,,0.7385,0.6999,,1.4635
CHEMBL_MMP_00116,COc1cc(CC(C)N)c(OC)cc1C#N,COc1cc(OC)c(OC)cc1CC(C)N,ChEMBL-37/mmpdb,[*:1]C#N>>[*:1]OC,200,141,False,,0.6667,0.6038,,1.0614
CHEMBL_MMP_00117,CCCCOc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,CC1(C)N=C(N)N=C(N)N1c1ccccc1,ChEMBL-37/mmpdb,[*:1]OCCCC>>[*:1][H],244,165,False,,0.5682,0.5507,,1.0457
CHEMBL_MMP_00118,CC1=CC(=CC(C)C)C(=O)C(C)(O)C12CC2,C=CC=C1C=C(C)C2(CC2)C(C)(O)C1=O,ChEMBL-37/mmpdb,[*:1]C(C)C>>[*:1]C=C,80,62,False,,0.641,0.5828,,0.3335
CHEMBL_MMP_00119,COc1cc(OC)c(-c2coc3c4c(ccc3c2=O)OC(C)(C)C=C4)cc1OC,COc1ccc(-c2coc3c4c(ccc3c2=O)OC(C)(C)C=C4)c(OC)c1,ChEMBL-37/mmpdb,[*:1]OC>>[*:1][H],317,217,False,,0.7321,0.7252,,2.242
CHEMBL_MMP_00120,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1C(=O)C1CC1)OCO3,CCC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2CC1C)OCO3,ChEMBL-37/mmpdb,[*:1]C1CC1>>[*:1]CC,264,169,False,,0.7414,0.7166,,2.2312
CHEMBL_MMP_00121,CCC1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2CC1C,CCC1CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],156,104,False,,0.6415,0.6159,,1.1098
CHEMBL_MMP_00122,O=C(c1ccc(Cl)cc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl,O=C(c1ccccc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1][H],262,164,False,,1.0,0.7863,,1.7609
CHEMBL_MMP_00123,C=C1CC(C)(c2ccccc2)OC1=O,C=C1CC(c2ccccc2)OC1=O,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],167,102,False,,0.3333,0.3095,,0.8926
CHEMBL_MMP_00124,CCn1cc(CCN(C)C)c2cc(OC)ccc21,CCCn1cc(CCN(C)C)c2cc(OC)ccc21,ChEMBL-37/mmpdb,[*:1]CC>>[*:1]CCC,182,125,True,1,1.0,0.7434,META025,1.3891
CHEMBL_MMP_00125,CN(C)c1cccc2c(S(=O)(=O)Nc3cnc(Cl)cn3)cccc12,CN(C)c1cccc2c(S(=O)(=O)Nc3cnccn3)cccc12,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1][H],322,197,False,,1.0,0.6725,,2.02
CHEMBL_MMP_00126,COC(=O)c1cc(NC(=O)c2cccs2)ccc1OCC(O)CNC(C)(C)C,CCOC(=O)c1cc(NC(=O)c2cccs2)ccc1OCC(O)CNC(C)(C)C,ChEMBL-37/mmpdb,[*:1]C>>[*:1]CC,272,173,True,1,1.0,0.8386,STER_011;ETHER003;META025;EST002,0.984
CHEMBL_MMP_00127,O=C(O)C1Cc2cc3c(-c4ccccc4F)noc3c(Br)c2O1,O=C(O)C1Cc2cc3c(-c4ccccc4F)noc3cc2O1,ChEMBL-37/mmpdb,[*:1]Br>>[*:1][H],299,199,False,,0.6316,0.5276,,2.4336
CHEMBL_MMP_00128,CC(C)(C)C(=O)c1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,CC(C)C(=O)c1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],231,149,False,,0.7414,0.7111,,1.9757
CHEMBL_MMP_00129,O=C(O)C1Cc2cc3c(-c4ccccc4F)noc3c(Br)c2O1,Cc1c2c(cc3c(-c4ccccc4F)noc13)CC(C(=O)O)O2,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]C,299,199,False,,0.7778,0.6611,,2.4339
CHEMBL_MMP_00130,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(Cl)nn3)cccc12,COc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)nn1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1]OC,322,197,False,,0.7234,0.6522,,2.0933
CHEMBL_MMP_00131,CC(=O)NCC(C)(C)NCC(O)COC(=O)c1ccccc1F,CC(C)C(=O)NCC(C)(C)NCC(O)COC(=O)c1ccccc1F,ChEMBL-37/mmpdb,[*:1]C>>[*:1]C(C)C,275,176,False,,0.7885,0.7758,,0.933
CHEMBL_MMP_00132,Nc1nc(N)c2cc(Sc3ccc4ccccc4c3)ccc2n1,Nc1ncnc2ccc(Sc3ccc4ccccc4c3)cc12,ChEMBL-37/mmpdb,[*:1]N>>[*:1][H],431,252,False,,0.6667,0.5784,,3.3342
CHEMBL_MMP_00133,COc1cccc(Oc2ccc(NC(=O)C(C)C)cc2)c1,CCCCC(=O)Nc1ccc(Oc2cccc(OC)c2)cc1,ChEMBL-37/mmpdb,[*:1]C(C)C>>[*:1]CCCC,328,211,False,,0.625,0.5664,,1.5617
CHEMBL_MMP_00134,CCCc1cc(OC)c(CC(C)N)cc1OC,COc1cc(CC(C)N)c(OC)cc1I,ChEMBL-37/mmpdb,[*:1]CCC>>[*:1]I,216,155,False,,0.6667,0.6121,,0.9423
CHEMBL_MMP_00135,CCc1nnc2c(NC(C)C)nc3ccccc3n12,CCc1nnc2c(NC3CC3)nc3ccccc3n12,ChEMBL-37/mmpdb,[*:1]C(C)C>>[*:1]C1CC1,166,108,False,,0.6596,0.5994,,1.033
CHEMBL_MMP_00136,CN(C)c1ncnc2c1ncn2Cc1ccc(C#N)cc1,CN(C)c1ncnc2c1ncn2Cc1ccc(Cl)cc1,ChEMBL-37/mmpdb,[*:1]C#N>>[*:1]Cl,130,82,False,,0.7273,0.6586,,1.1568
CHEMBL_MMP_00137,CCOC(=O)c1cc(NC(=O)c2cccs2)ccc1OCC(O)CNC(C)(C)C,CC(C)(C)NCC(O)COc1ccc(NC(=O)c2cccs2)cc1C(=O)O,ChEMBL-37/mmpdb,[*:1]CC>>[*:1][H],260,169,False,,0.8136,0.7858,,1.0925
CHEMBL_MMP_00138,CCCc1ccc(OCCCc2cc3c(cc2O)CCO3)cc1,Oc1cc2c(cc1CCCOc1ccc(Cl)cc1)OCC2,ChEMBL-37/mmpdb,[*:1]CCC>>[*:1]Cl,273,188,False,,0.7708,0.7191,,2.0537
CHEMBL_MMP_00139,Cc1cccc(C(=O)OCC(O)CNC(C)(C)C)c1,CC(C)(C)NCC(O)COC(=O)c1cccc(N)c1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]N,241,154,False,,0.7391,0.7193,,0.793
CHEMBL_MMP_00140,COc1cccc(Oc2ccc(NC(=O)C(C)C)cc2)c1,COc1cccc(Oc2ccc(NC(=O)C3CC3)cc2)c1,ChEMBL-37/mmpdb,[*:1]C(C)C>>[*:1]C1CC1,328,211,False,,0.6364,0.5772,,1.8508
CHEMBL_MMP_00141,CCOC(=O)c1cc2ccccn2c(=Nc2ccc(Br)cc2)n1,CCOC(=O)c1cc2ccccn2c(=Nc2ccccc2)n1,ChEMBL-37/mmpdb,[*:1]Br>>[*:1][H],178,108,False,,0.8367,0.7557,,0.9935
CHEMBL_MMP_00142,Clc1ncnc2c1ncn2Cc1ccccc1,CN(C)c1ncnc2c1ncn2Cc1ccccc1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1]N(C)C,144,90,False,,0.6341,0.5444,,0.9175
CHEMBL_MMP_00143,CCC1(F)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(F)ccc3nc2-1,CCC1(F)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,ChEMBL-37/mmpdb,[*:1]F>>[*:1][H],208,128,False,,0.8136,0.7606,,1.2303
CHEMBL_MMP_00144,Cc1cc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)nnc1Cl,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(Cl)nn3)cccc12,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],323,199,False,,0.7083,0.6569,,2.3066
CHEMBL_MMP_00145,Cc1cc(CCCCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1,Cc1cc(CCCCCOc2ccc(C3=NCCO3)cc2Cl)on1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1][H],131,97,False,,1.0,0.6847,,1.0362
CHEMBL_MMP_00146,CC(C)(C)NCC(O)COC(=O)c1cccc(N)c1,CC(C)(C)NCC(O)COC(=O)c1cccc(O)c1,ChEMBL-37/mmpdb,[*:1]N>>[*:1]O,241,154,False,,0.7907,0.7146,,0.6907
CHEMBL_MMP_00147,CC(=O)Nc1ccc(C=Cc2ccc(Br)cc2)cc1,CC(=O)Nc1ccc(C=Cc2ccc(F)cc2)cc1,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]F,221,139,False,,0.6875,0.6026,,1.574
CHEMBL_MMP_00148,COc1c(CC(NC(=O)OC(C)(C)C)C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CC(C)(C)OC(=O)NC(Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O)C(=O)O,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],253,172,True,1,1.0,0.7892,OSUB_002;AROM016,1.1465
CHEMBL_MMP_00149,CN(C)c1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3O)cccc12,COc1nc(Br)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12,ChEMBL-37/mmpdb,[*:1]O>>[*:1]OC,310,190,False,,0.75,0.6526,,2.1933
CHEMBL_MMP_00150,CCCc1cc(OC)c(CC(C)N)cc1OC,COc1ccc(OC)c(CC(C)N)c1,ChEMBL-37/mmpdb,[*:1]CCC>>[*:1][H],216,155,False,,0.5714,0.5271,,0.9229
CHEMBL_MMP_00151,COc1ccc2[nH]c3c(NN)nncc3c2c1,CCOc1ccc2[nH]c3c(NN)nncc3c2c1,ChEMBL-37/mmpdb,[*:1]OC>>[*:1]OCC,156,103,True,1,1.0,0.7462,META025,1.4424
CHEMBL_MMP_00152,O=c1c(-c2cccc(Cl)c2)coc2cc(O)cc(O)c12,COc1cc(O)c2c(=O)c(-c3cccc(Cl)c3)coc2c1,ChEMBL-37/mmpdb,[*:1]O>>[*:1]OC,316,212,False,,0.7451,0.687,,2.0178
CHEMBL_MMP_00153,CCC1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(=O)CCC12,ChEMBL-37/mmpdb,[*:1]CC>>[*:1][H],174,139,False,,0.8049,0.6289,,0.8198
CHEMBL_MMP_00154,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1C(=O)C1CC1)OCO3,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1C=O)OCO3,ChEMBL-37/mmpdb,[*:1]C1CC1>>[*:1][H],264,169,False,,0.6667,0.6375,,2.3318
CHEMBL_MMP_00155,C=Cn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(CNCC)C3)c(F)c21,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)C1,ChEMBL-37/mmpdb,[*:1]C=C>>[*:1]CC,167,129,False,,0.8361,0.7383,,1.3506
CHEMBL_MMP_00156,NS(=O)(=O)c1ccc(C=Cc2ccc(F)cc2)cc1,CN(C)c1ccc(C=Cc2ccc(S(N)(=O)=O)cc2)cc1,ChEMBL-37/mmpdb,[*:1]F>>[*:1]N(C)C,202,127,False,,0.5938,0.5245,,1.6005
CHEMBL_MMP_00157,COc1cc(CC(C)N)c(OC)cc1Cl,COc1cc(CC(C)N)c(OC)cc1I,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1]I,200,140,False,,0.6471,0.5803,,0.9152
CHEMBL_MMP_00158,NS(=O)(=O)c1ccc(C=Cc2ccc(F)cc2)cc1,CN(C)c1ccc(C=Cc2ccc(S(N)(=O)=O)cc2)cc1,ChEMBL-37/mmpdb,[*:1]F>>[*:1]N(C)C,202,127,False,,0.5938,0.5245,,2.1347
CHEMBL_MMP_00159,CCOC(=O)c1cc2ccccn2c(=Nc2ccc(C)cc2)n1,CCOC(=O)c1cc2ccccn2c(=Nc2ccc(OC)cc2)n1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]OC,191,116,False,,0.8077,0.7661,,1.4311
CHEMBL_MMP_00160,CN(C)c1cccc2c(S(=O)(=O)Nc3cnc(Br)cn3)cccc12,CN(C)c1cccc2c(S(=O)(=O)Nc3cnc(Cl)cn3)cccc12,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]Cl,319,195,True,1,1.0,0.6921,HALO009,2.2297
CHEMBL_MMP_00161,C=CCNc1ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)ccc1=O,C=CCOc1ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)ccc1=O,ChEMBL-37/mmpdb,[*:1]NCC=C>>[*:1]OCC=C,211,130,False,,0.6719,0.636,,1.2478
CHEMBL_MMP_00162,COc1cccc(Oc2ccc(NC(=O)C(C)C)cc2)c1,CCCCC(=O)Nc1ccc(Oc2cccc(OC)c2)cc1,ChEMBL-37/mmpdb,[*:1]C(C)C>>[*:1]CCCC,328,211,False,,0.625,0.5664,,1.7877
CHEMBL_MMP_00163,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]Cl,256,169,True,1,1.0,0.7431,RING_117,1.0827
CHEMBL_MMP_00164,Cc1ccc(C(=O)c2ccc(-n3ncc(=O)[nH]c3=O)cc2)cc1,O=C(c1ccc(Cl)cc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]Cl,208,127,True,1,1.0,0.7329,RING_117;META024,2.0805
CHEMBL_MMP_00165,CCN1c2ccccc2Cc2c(O)ncnc21,Oc1ncnc2c1Cc1ccccc1N2,ChEMBL-37/mmpdb,[*:1]CC>>[*:1][H],201,129,False,,0.4375,0.4106,,0.8437
CHEMBL_MMP_00166,CCCc1nc(Br)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12,CN(C)c1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3O)cccc12,ChEMBL-37/mmpdb,[*:1]CCC>>[*:1]O,329,207,False,,0.7143,0.7025,,1.8551
CHEMBL_MMP_00167,CCNc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,CCCNc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,ChEMBL-37/mmpdb,[*:1]CC>>[*:1]CCC,219,143,True,1,1.0,0.7853,META025,1.4178
CHEMBL_MMP_00168,Clc1ncnc2c1ncn2Cc1ccccc1,OCCNc1ncnc2c1ncn2Cc1ccccc1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1]NCCO,144,90,False,,0.5778,0.4946,,0.9872
CHEMBL_MMP_00169,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)C(C)(C)C3O,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)C(C)C3O,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],131,100,False,,0.7258,0.7099,,1.3403
CHEMBL_MMP_00170,CSc1ccc(C(=O)c2ccc(-n3ncc(=O)[nH]c3=O)cc2Cl)cc1,O=C(c1ccccc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl,ChEMBL-37/mmpdb,[*:1]SC>>[*:1][H],268,169,False,,0.76,0.7082,,1.9437
CHEMBL_MMP_00171,CC(C)(C)NCC(O)COc1ccc(NC(=O)c2cccs2)cc1C#N,CC(C)(C)NCC(O)COc1ccc(NC(=O)c2cccs2)cc1Cl,ChEMBL-37/mmpdb,[*:1]C#N>>[*:1]Cl,228,151,False,,0.7759,0.7086,,1.191
CHEMBL_MMP_00172,NC(=O)c1cc(-c2ccc(Cl)cc2)nnc1Cl,COc1ccc(-c2cc(C(N)=O)c(Cl)nn2)cc1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1]OC,135,85,False,,0.675,0.6251,,1.1342
CHEMBL_MMP_00173,C=CCc1cc(C=C2SC(=O)N(C)C2=O)c(OC)cc1O,C=CCc1cc(C=C2SC(=O)NC2=O)c(OC)cc1O,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],246,172,False,,0.6481,0.6223,,1.4275
CHEMBL_MMP_00174,CCN1CCCC(c2cccc(O)c2)C1,CCCN1CCCC(c2cccc(O)c2)C1,ChEMBL-37/mmpdb,[*:1]CC>>[*:1]CCC,263,182,True,1,1.0,0.7156,META025,0.9578
CHEMBL_MMP_00175,COc1cc(C(C)C)c(OC)cc1CC(C)N,COc1cc(CC(C)N)c(OC)cc1O,ChEMBL-37/mmpdb,[*:1]C(C)C>>[*:1]O,206,145,False,,0.6857,0.6062,,1.0644
CHEMBL_MMP_00176,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1C(=O)CN)OCO3,COCC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2CC1C)OCO3,ChEMBL-37/mmpdb,[*:1]N>>[*:1]OC,271,173,False,,0.8136,0.7503,,2.2125
CHEMBL_MMP_00177,CCCc1cc(OC)c(CC(C)N)cc1OC,COc1cc(CC(C)N)c(OC)cc1I,ChEMBL-37/mmpdb,[*:1]CCC>>[*:1]I,216,155,False,,0.6667,0.6121,,0.93
CHEMBL_MMP_00178,COc1ccc2c(ccc3oc([N+](=O)[O-])cc32)c1,O=[N+]([O-])c1cc2c(ccc3cc(O)ccc32)o1,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],249,154,True,1,1.0,0.6852,OSUB_002;AROM016,2.4194
CHEMBL_MMP_00179,O=C(NC(CO)C(=O)O)c1ccccc1Br,O=C(O)CNC(=O)c1ccccc1Br,ChEMBL-37/mmpdb,[*:1]CO>>[*:1][H],258,170,False,,0.5128,0.4977,,1.2478
CHEMBL_MMP_00180,CCOC(=O)C(=O)C=C1C=C(OC)C=C(O)O1,COC1=CC(=CC(=O)C(=O)O)OC(O)=C1,ChEMBL-37/mmpdb,[*:1]CC>>[*:1][H],119,82,False,,0.675,0.6494,,0.2445
CHEMBL_MMP_00181,CCC1(F)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(F)ccc3nc2-1,CCC1(F)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,ChEMBL-37/mmpdb,[*:1]F>>[*:1][H],208,128,False,,0.8136,0.7606,,1.4954
CHEMBL_MMP_00182,COc1cc(CC(C)N)c(OC)cc1Br,COc1ccc(OC)c(CC(C)N)c1,ChEMBL-37/mmpdb,[*:1]Br>>[*:1][H],197,138,False,,0.5556,0.5109,,0.8517
CHEMBL_MMP_00183,CN(C)c1ncnc2c1ncn2Cc1cccc(O)c1,CN(C)c1ncnc2c1ncn2Cc1ccccc1,ChEMBL-37/mmpdb,[*:1]O>>[*:1][H],243,159,False,,0.775,0.7083,,0.9944
CHEMBL_MMP_00184,CNC(N)c1ccc(CC(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCCC2)cc1,NNC(N)c1ccc(CC(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCCC2)cc1,ChEMBL-37/mmpdb,[*:1]NC>>[*:1]NN,450,279,False,,0.8644,0.8121,,3.5682
CHEMBL_MMP_00185,NCc1ccc2nc(N)nc(N)c2c1,Nc1ccc2nc(N)nc(N)c2c1,ChEMBL-37/mmpdb,[*:1]CN>>[*:1]N,173,106,False,,0.6129,0.563,,0.9053
CHEMBL_MMP_00186,Cc1cccc(C(=O)OCC(O)CNC(C)C)c1,CCCOc1cccc(C(=O)OCC(O)CNC(C)C)c1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]OCCC,244,157,False,,0.6939,0.638,,0.8259
CHEMBL_MMP_00187,O=C(NC(CO)C(=O)O)c1ccccc1Br,O=C(O)CNC(=O)c1ccccc1Br,ChEMBL-37/mmpdb,[*:1]CO>>[*:1][H],258,170,False,,0.5128,0.4977,,0.8136
CHEMBL_MMP_00188,COc1ccc2[nH]c3c(NN)nncc3c2c1,CCOc1ccc2[nH]c3c(NN)nncc3c2c1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]CC,156,103,True,1,1.0,0.7462,META025,1.401
CHEMBL_MMP_00189,CC(C)NCC(O)COC(=O)c1ccccc1Cl,CCCOc1ccccc1C(=O)OCC(O)CNC(C)C,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1]OCCC,235,151,False,,0.6458,0.5936,,0.8852
CHEMBL_MMP_00190,Cc1c(NC(=O)Cc2ccc3ccccc3c2)ccc2nc(N)nc(N)c12,Nc1nc(N)c2cc(NC(=O)Cc3ccc4ccccc4c3)ccc2n1,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],467,282,False,,0.625,0.6031,,3.0054
CHEMBL_MMP_00191,COc1cccc(Oc2ccc(NC(=O)C3CC3)cc2)c1,C#CCC(=O)Nc1ccc(Oc2cccc(OC)c2)cc1,ChEMBL-37/mmpdb,[*:1]C1CC1>>[*:1]CC#C,324,210,False,,0.5714,0.5565,,1.9461
CHEMBL_MMP_00192,COc1ccc2c(c1)c(CCN(C)C)cn2C,CCn1cc(CCN(C)C)c2cc(OC)ccc21,ChEMBL-37/mmpdb,[*:1]C>>[*:1]CC,181,124,True,1,1.0,0.7009,META025,1.3171
CHEMBL_MMP_00193,C#CCC(=O)Nc1ccc(Oc2cccc(OC)c2)cc1,COc1cccc(Oc2ccc(NC(C)=O)cc2)c1,ChEMBL-37/mmpdb,[*:1]C#C>>[*:1][H],322,208,False,,0.6667,0.6157,,1.6142
CHEMBL_MMP_00194,CNC(N)c1ccc(CC(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCCC2)cc1,NNC(N)c1ccc(CC(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCCC2)cc1,ChEMBL-37/mmpdb,[*:1]NC>>[*:1]NN,450,279,False,,0.8644,0.8121,,3.6594
CHEMBL_MMP_00195,CSc1ccc(C(=O)c2ccc(-n3ncc(=O)[nH]c3=O)cc2Cl)cc1,O=C(c1ccccc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl,ChEMBL-37/mmpdb,[*:1]SC>>[*:1][H],268,169,False,,0.76,0.7082,,1.7144
CHEMBL_MMP_00196,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(Br)cc3)cccc12,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(Cl)cc3)cccc12,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]Cl,386,235,True,1,1.0,0.7025,HALO009,2.9888
CHEMBL_MMP_00197,O=C(NC(CO)C(=O)O)c1ccccc1Br,O=C(NC(CS)C(=O)O)c1ccccc1Br,ChEMBL-37/mmpdb,[*:1]CO>>[*:1]CS,258,170,True,1,1.0,0.7156,OSUB050,0.9537
CHEMBL_MMP_00198,Clc1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1,Ic1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1]I,168,110,False,,0.8095,0.7086,,1.5683
